player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Samuele Ricci,it ITA,MF,Torino,22-107,2001,11.0,10.0,790.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,0.0,0.23,0.4,0.4,0.04,0.04,8.8,2.0,0.0,20.0,0.23,0.0,0.0,0.04,-0.4,-0.4,400.0,471.0,84.9,6586.0,1880.0,191.0,205.0,93.2,174.0,196.0,88.8,26.0,48.0,54.2,8.0,38.0,9.0,1.0,51.0,436.0,35.0,29.0,1.0,1.0,19.0,4.0,3.0,0.0,0.0,2.0,0.0,7.0,18.0,2.05,15.0,1.0,2.0,0.0,2.0,0.23,0.0,0.0,2.0,0.0,0.0,15.0,8.0,7.0,7.0,1.0,5.0,1.0,4.0,8.0,10.0,0.0,534.0,13.0,91.0,331.0,114.0,5.0,534.0,332.0,16.0,13.0,2.0,367.0,7.0,5.0,0.0,12.0,8.0,2.0,0.0,0.0,0.0,45.0,4.0,7.0,36.4
Ricardo Rodríguez,ch SUI,DF,Torino,31-103,1992,14.0,14.0,1171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,631.0,747.0,84.5,10749.0,3882.0,291.0,305.0,95.4,277.0,320.0,86.6,53.0,102.0,52.0,7.0,56.0,14.0,6.0,55.0,704.0,42.0,13.0,0.0,7.0,20.0,5.0,1.0,4.0,0.0,12.0,1.0,4.0,16.0,1.23,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0,12.0,0.0,10.0,4.0,6.0,10.0,29.0,1.0,838.0,63.0,304.0,454.0,82.0,1.0,838.0,524.0,34.0,20.0,1.0,582.0,2.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,45.0,17.0,13.0,56.7
Alessio Romagnoli,it ITA,DF,Lazio,28-328,1995,12.0,12.0,1080.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.02,12.0,3.0,0.0,75.0,0.25,0.0,0.0,0.06,-0.2,-0.2,702.0,762.0,92.1,11866.0,4416.0,296.0,314.0,94.3,344.0,366.0,94.0,42.0,56.0,75.0,3.0,34.0,2.0,0.0,46.0,696.0,64.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.58,7.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,6.0,0.0,14.0,9.0,5.0,14.0,47.0,0.0,857.0,115.0,412.0,434.0,15.0,7.0,857.0,420.0,5.0,0.0,0.0,570.0,3.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,63.0,28.0,16.0,63.6
Simone Romagnoli,it ITA,DF,Frosinone,33-300,1990,12.0,11.0,933.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.19,0.1,0.19,0.2,0.2,0.02,0.02,10.4,1.0,0.0,25.0,0.1,0.25,1.0,0.06,0.8,0.8,495.0,550.0,90.0,8469.0,3168.0,220.0,234.0,94.0,228.0,240.0,95.0,35.0,56.0,62.5,2.0,11.0,0.0,0.0,20.0,483.0,67.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,5.0,1.0,15.0,10.0,5.0,9.0,62.0,0.0,662.0,168.0,418.0,230.0,17.0,7.0,662.0,285.0,0.0,0.0,0.0,389.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,39.0,23.0,19.0,54.8
Luka Romero,ar ARG,"FW,MF",Milan,19-018,2004,4.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.1,-0.1,33.0,39.0,84.6,434.0,58.0,20.0,22.0,90.9,11.0,13.0,84.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,37.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.02,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,8.0,23.0,19.0,2.0,48.0,37.0,4.0,2.0,0.0,35.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0
Marten de Roon,nl NED,"MF,DF",Atalanta,32-252,1991,13.0,13.0,1170.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.31,0.31,0.0,0.31,0.2,0.2,0.01,0.01,13.0,2.0,0.0,40.0,0.15,0.0,0.0,0.03,-0.2,-0.2,653.0,779.0,83.8,12117.0,3568.0,259.0,290.0,89.3,297.0,337.0,88.1,79.0,116.0,68.1,13.0,62.0,11.0,1.0,81.0,746.0,32.0,24.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,7.0,1.0,11.0,23.0,1.77,21.0,1.0,0.0,0.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,37.0,18.0,17.0,17.0,3.0,13.0,2.0,11.0,18.0,21.0,0.0,893.0,35.0,256.0,506.0,136.0,1.0,893.0,551.0,15.0,15.0,0.0,604.0,6.0,3.0,0.0,20.0,11.0,3.0,0.0,0.0,0.0,92.0,17.0,10.0,63.0
Nicolò Rovella,it ITA,MF,Lazio,22-002,2001,10.0,7.0,557.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,6.2,0.0,1.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,336.0,376.0,89.4,5375.0,1212.0,174.0,182.0,95.6,127.0,136.0,93.4,27.0,37.0,73.0,2.0,24.0,1.0,0.0,19.0,363.0,12.0,11.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,0.81,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,10.0,4.0,1.0,13.0,1.0,12.0,12.0,9.0,0.0,454.0,18.0,118.0,299.0,42.0,0.0,454.0,225.0,5.0,7.0,0.0,318.0,4.0,4.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,41.0,3.0,2.0,60.0
Amir Rrahmani,xk KVX,DF,Napoli,29-285,1994,9.0,9.0,765.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,0.03,8.5,1.0,0.0,14.3,0.12,0.0,0.0,0.03,-0.2,-0.2,554.0,644.0,86.0,10803.0,3914.0,204.0,216.0,94.4,280.0,304.0,92.1,66.0,112.0,58.9,3.0,43.0,1.0,0.0,31.0,614.0,27.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,13.0,1.53,11.0,0.0,1.0,0.0,4.0,0.47,4.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,6.0,0.0,10.0,5.0,5.0,9.0,18.0,0.0,704.0,58.0,305.0,379.0,25.0,13.0,704.0,450.0,4.0,4.0,0.0,502.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,53.0,22.0,12.0,64.7
Ruan,br BRA,DF,Sassuolo,24-182,1999,10.0,8.0,648.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,0.05,7.2,1.0,0.0,33.3,0.14,0.0,0.0,0.13,-0.4,-0.4,236.0,272.0,86.8,4564.0,1452.0,83.0,94.0,88.3,123.0,137.0,89.8,27.0,33.0,81.8,2.0,6.0,2.0,0.0,11.0,243.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,3.0,1.0,6.0,4.0,2.0,11.0,32.0,1.0,340.0,66.0,215.0,114.0,15.0,7.0,340.0,145.0,0.0,1.0,0.0,164.0,2.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,33.0,15.0,8.0,65.2
Daniele Rugani,it ITA,DF,Juventus,29-130,1994,7.0,6.0,524.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,1.0,1.0,0.18,0.18,5.8,1.0,0.0,33.3,0.17,0.33,1.0,0.6,0.0,0.0,218.0,250.0,87.2,4295.0,1545.0,67.0,72.0,93.1,128.0,140.0,91.4,23.0,33.0,69.7,1.0,22.0,0.0,0.0,15.0,242.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.69,3.0,0.0,1.0,0.0,1.0,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,5.0,6.0,24.0,0.0,299.0,28.0,128.0,162.0,12.0,4.0,299.0,185.0,1.0,3.0,0.0,189.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,25.0,10.0,8.0,55.6
Matteo Ruggeri,it ITA,"DF,MF",Atalanta,21-148,2002,13.0,12.0,1052.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,0.3,0.3,0.02,0.02,11.7,3.0,0.0,50.0,0.26,0.0,0.0,0.04,-0.3,-0.3,556.0,666.0,83.5,8336.0,2905.0,320.0,352.0,90.9,184.0,210.0,87.6,36.0,69.0,52.2,12.0,37.0,12.0,8.0,57.0,570.0,96.0,5.0,0.0,5.0,42.0,8.0,1.0,2.0,0.0,83.0,0.0,8.0,32.0,2.73,28.0,3.0,0.0,0.0,7.0,0.6,5.0,2.0,0.0,0.0,0.0,11.0,6.0,6.0,3.0,2.0,21.0,2.0,19.0,12.0,14.0,0.0,765.0,21.0,212.0,315.0,241.0,13.0,765.0,432.0,26.0,18.0,3.0,480.0,8.0,2.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,67.0,11.0,19.0,36.7
Mário Rui,pt POR,DF,Napoli,32-193,1991,8.0,4.0,350.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,3.9,1.0,0.0,33.3,0.26,0.0,0.0,0.04,-0.1,-0.1,218.0,271.0,80.4,3998.0,1238.0,96.0,105.0,91.4,89.0,104.0,85.6,28.0,51.0,54.9,7.0,19.0,3.0,0.0,21.0,230.0,41.0,12.0,1.0,5.0,20.0,6.0,0.0,6.0,0.0,23.0,0.0,4.0,12.0,3.09,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,1.0,4.0,6.0,2.0,4.0,5.0,8.0,0.0,309.0,11.0,80.0,161.0,70.0,4.0,309.0,154.0,3.0,4.0,1.0,203.0,3.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,16.7
Stefano Sabelli,it ITA,"DF,MF",Genoa,30-327,1993,12.0,12.0,970.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,0.03,10.8,2.0,0.0,33.3,0.19,0.0,0.0,0.05,-0.3,-0.3,236.0,402.0,58.7,4274.0,1997.0,113.0,146.0,77.4,94.0,146.0,64.4,28.0,79.0,35.4,9.0,24.0,14.0,8.0,28.0,330.0,70.0,3.0,1.0,3.0,44.0,0.0,0.0,0.0,0.0,67.0,2.0,17.0,24.0,2.23,16.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,12.0,9.0,0.0,12.0,1.0,11.0,10.0,14.0,0.0,514.0,25.0,134.0,224.0,161.0,10.0,514.0,263.0,28.0,23.0,3.0,288.0,21.0,6.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,35.0,8.0,5.0,61.5
Alexis Saelemaekers,be BEL,FW,Bologna,24-162,1999,9.0,6.0,524.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.1,5.8,1.0,1.0,16.7,0.17,0.0,0.0,0.1,-0.6,-0.6,172.0,229.0,75.1,2655.0,698.0,88.0,103.0,85.4,59.0,75.0,78.7,16.0,29.0,55.2,9.0,10.0,4.0,0.0,18.0,208.0,18.0,5.0,1.0,1.0,18.0,11.0,2.0,8.0,0.0,2.0,3.0,7.0,19.0,3.26,10.0,6.0,1.0,1.0,2.0,0.34,1.0,0.0,1.0,0.0,0.0,8.0,6.0,3.0,4.0,1.0,6.0,1.0,5.0,3.0,3.0,1.0,317.0,3.0,48.0,156.0,115.0,12.0,317.0,219.0,19.0,14.0,3.0,230.0,20.0,5.0,1.0,8.0,15.0,1.0,0.0,0.0,0.0,29.0,4.0,1.0,80.0
Lazar Samardzic,rs SRB,MF,Udinese,21-285,2002,14.0,11.0,1001.0,2.0,2.0,0.0,0.0,1.0,0.0,0.18,0.18,0.36,0.18,0.36,1.4,1.4,0.13,0.13,11.1,9.0,7.0,33.3,0.81,0.07,0.22,0.05,0.6,0.6,361.0,487.0,74.1,6350.0,2176.0,175.0,202.0,86.6,112.0,138.0,81.2,60.0,117.0,51.3,29.0,40.0,8.0,2.0,38.0,399.0,87.0,25.0,3.0,9.0,60.0,48.0,19.0,23.0,0.0,9.0,1.0,9.0,56.0,5.03,27.0,18.0,3.0,0.0,5.0,0.45,1.0,1.0,1.0,0.0,0.0,11.0,6.0,6.0,4.0,1.0,8.0,3.0,5.0,4.0,9.0,0.0,595.0,15.0,93.0,298.0,217.0,13.0,595.0,312.0,28.0,17.0,4.0,344.0,17.0,2.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,62.0,9.0,13.0,40.9
Junior Sambia,fr FRA,"DF,MF",Salernitana,27-090,1996,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.6,1.0,1.0,50.0,1.55,0.0,0.0,0.03,-0.1,-0.1,31.0,42.0,73.8,481.0,110.0,18.0,20.0,90.0,11.0,14.0,78.6,2.0,6.0,33.3,1.0,2.0,2.0,1.0,3.0,34.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,51.0,3.0,10.0,23.0,18.0,0.0,51.0,29.0,1.0,2.0,0.0,33.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
Antonio Sanabria,py PAR,"FW,MF",Torino,27-277,1996,11.0,8.0,679.0,2.0,0.0,1.0,1.0,1.0,0.0,0.27,0.0,0.27,0.13,0.13,3.2,2.4,0.43,0.32,7.5,5.0,0.0,35.7,0.66,0.07,0.2,0.17,-1.2,-1.4,161.0,222.0,72.5,2440.0,418.0,97.0,115.0,84.3,46.0,63.0,73.0,12.0,21.0,57.1,5.0,11.0,3.0,1.0,17.0,212.0,10.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.46,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,4.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,291.0,4.0,31.0,145.0,120.0,22.0,290.0,180.0,10.0,7.0,3.0,227.0,15.0,7.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,19.0,14.0,18.0,43.8
Renato Sanches,pt POR,MF,Roma,26-110,1997,4.0,1.0,101.0,1.0,0.0,0.0,0.0,2.0,0.0,0.89,0.0,0.89,0.89,0.89,0.1,0.1,0.07,0.07,1.1,1.0,0.0,50.0,0.89,0.5,1.0,0.04,0.9,0.9,48.0,55.0,87.3,765.0,192.0,26.0,26.0,100.0,20.0,23.0,87.0,2.0,5.0,40.0,3.0,4.0,2.0,1.0,9.0,54.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.46,5.0,0.0,0.0,0.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,69.0,1.0,16.0,32.0,22.0,3.0,69.0,47.0,4.0,4.0,1.0,54.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Alexis Sánchez,cl CHI,FW,Inter,34-352,1988,5.0,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.18,0.18,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.3,-0.3,51.0,62.0,82.3,741.0,192.0,29.0,33.0,87.9,12.0,15.0,80.0,4.0,5.0,80.0,2.0,3.0,1.0,1.0,5.0,60.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.0,0.0,8.0,46.0,34.0,9.0,86.0,58.0,3.0,0.0,2.0,70.0,8.0,4.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,80.0
Alex Sandro,br BRA,DF,Juventus,32-314,1991,4.0,3.0,272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,188.0,221.0,85.1,3207.0,1133.0,82.0,88.0,93.2,86.0,92.0,93.5,18.0,33.0,54.5,3.0,18.0,5.0,2.0,19.0,192.0,27.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,4.0,1.32,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,4.0,3.0,1.0,6.0,8.0,0.0,245.0,22.0,80.0,132.0,33.0,3.0,245.0,135.0,7.0,4.0,0.0,162.0,2.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,19.0,4.0,4.0,50.0
Nicola Sansone,it ITA,"FW,MF",Lecce,32-087,1991,8.0,1.0,208.0,1.0,2.0,0.0,0.0,1.0,0.0,0.43,0.87,1.3,0.43,1.3,0.9,0.9,0.37,0.37,2.3,1.0,1.0,11.1,0.43,0.11,1.0,0.1,0.1,0.1,57.0,80.0,71.3,806.0,231.0,35.0,40.0,87.5,19.0,25.0,76.0,2.0,8.0,25.0,3.0,4.0,3.0,1.0,7.0,75.0,4.0,1.0,0.0,1.0,8.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,3.46,4.0,0.0,0.0,0.0,3.0,1.3,2.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,113.0,0.0,19.0,44.0,51.0,6.0,113.0,63.0,4.0,4.0,1.0,81.0,3.0,6.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0
Riccardo Saponara,it ITA,"MF,FW",Hellas Verona,31-350,1991,8.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,1.8,1.0,0.0,33.3,0.56,0.0,0.0,0.02,-0.1,-0.1,42.0,61.0,68.9,660.0,165.0,18.0,22.0,81.8,17.0,24.0,70.8,3.0,5.0,60.0,2.0,2.0,2.0,1.0,5.0,57.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,2.81,5.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,85.0,1.0,12.0,37.0,38.0,6.0,85.0,56.0,8.0,6.0,3.0,61.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Saba Sazonov,ge GEO,DF,Torino,21-308,2002,3.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.11,0.11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.2,-0.2,74.0,79.0,93.7,1468.0,402.0,27.0,28.0,96.4,35.0,37.0,94.6,12.0,13.0,92.3,0.0,1.0,0.0,0.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,97.0,9.0,74.0,22.0,2.0,1.0,97.0,60.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,50.0
Giorgio Scalvini,it ITA,DF,Atalanta,19-360,2003,13.0,12.0,993.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,0.05,11.0,2.0,0.0,33.3,0.18,0.0,0.0,0.09,-0.5,-0.5,513.0,623.0,82.3,8283.0,3107.0,250.0,283.0,88.3,218.0,248.0,87.9,30.0,64.0,46.9,3.0,25.0,4.0,1.0,30.0,593.0,28.0,17.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,9.0,0.82,8.0,0.0,1.0,0.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,28.0,16.0,19.0,9.0,0.0,24.0,9.0,15.0,27.0,34.0,0.0,762.0,67.0,368.0,336.0,66.0,12.0,762.0,417.0,12.0,11.0,1.0,437.0,7.0,2.0,0.0,18.0,3.0,2.0,0.0,1.0,0.0,76.0,39.0,21.0,65.0
Gianluca Scamacca,it ITA,FW,Atalanta,24-339,1999,10.0,5.0,508.0,5.0,1.0,0.0,0.0,0.0,0.0,0.89,0.18,1.06,0.89,1.06,2.7,2.7,0.47,0.47,5.6,11.0,0.0,42.3,1.95,0.19,0.45,0.1,2.3,2.3,104.0,154.0,67.5,1978.0,326.0,50.0,74.0,67.6,29.0,42.0,69.0,20.0,22.0,90.9,5.0,8.0,4.0,0.0,12.0,146.0,6.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,2.66,14.0,0.0,1.0,0.0,3.0,0.53,3.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,234.0,3.0,12.0,100.0,123.0,38.0,234.0,168.0,11.0,7.0,3.0,197.0,24.0,18.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,13.0,9.0,12.0,42.9
Perr Schuurs,nl NED,DF,Torino,24-010,1999,9.0,9.0,770.0,1.0,0.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,0.7,0.7,0.08,0.08,8.6,1.0,0.0,14.3,0.12,0.14,1.0,0.1,0.3,0.3,359.0,406.0,88.4,6478.0,1868.0,141.0,155.0,91.0,187.0,199.0,94.0,27.0,41.0,65.9,0.0,17.0,1.0,1.0,19.0,393.0,12.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,11.0,8.0,1.0,10.0,2.0,8.0,9.0,23.0,0.0,500.0,42.0,239.0,233.0,34.0,7.0,500.0,285.0,9.0,6.0,0.0,296.0,9.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,49.0,15.0,9.0,62.5
Simone Scuffet,it ITA,GK,Cagliari,27-189,1996,7.0,7.0,630.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,212.0,73.6,4682.0,3326.0,17.0,18.0,94.4,75.0,75.0,100.0,64.0,119.0,53.8,0.0,0.0,0.0,0.0,0.0,142.0,70.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,227.0,197.0,226.0,1.0,0.0,0.0,227.0,104.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0
Demba Seck,sn SEN,MF,Torino,22-299,2001,6.0,5.0,401.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.08,0.08,4.5,2.0,0.0,22.2,0.45,0.0,0.0,0.04,-0.3,-0.3,74.0,97.0,76.3,1107.0,213.0,38.0,46.0,82.6,31.0,37.0,83.8,3.0,4.0,75.0,1.0,8.0,3.0,0.0,10.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.34,4.0,0.0,1.0,1.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,147.0,1.0,11.0,60.0,80.0,14.0,147.0,110.0,21.0,17.0,9.0,117.0,14.0,10.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,19.0,3.0,8.0,27.3
